property_type,sector,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_score,price
1,47,4,4,3,1,2,160.0,0,0,2,1,2.3
0,75,3,4,3,0,3,2100.0,1,0,2,1,3.39
0,11,3,4,4,0,3,2100.0,1,0,2,0,2.1
0,39,2,2,0,0,4,84.93333333333332,0,0,0,2,1.2
0,44,2,2,3,2,1,1100.0,0,0,0,1,0.71
0,109,3,3,3,2,3,1790.0,1,0,0,1,1.16
0,105,2,2,3,2,4,1216.9047619047617,0,0,0,1,0.7
0,33,3,4,3,2,2,1700.0,1,0,2,2,2.35
0,78,4,4,2,0,3,1818.5714285714284,0,0,2,0,1.85
0,73,3,3,3,0,3,3042.7142857142853,1,0,0,2,5.9
0,87,3,4,4,2,3,1828.4841269841268,1,0,0,1,1.1
0,54,3,3,4,2,0,2364.0,1,0,1,2,5.15
0,105,3,3,3,2,3,1692.2222222222222,0,0,2,2,0.8
0,4,3,3,4,1,3,2250.0,1,0,2,2,1.85
0,17,3,2,2,2,3,1284.8650793650793,0,0,2,0,1.9
0,87,3,3,3,0,1,1832.1428571428569,1,0,0,1,2.1
0,4,3,4,4,0,3,1757.0476190476188,1,0,0,0,1.9
0,98,2,2,1,0,1,1300.0,0,0,0,1,0.82
1,5,4,5,0,0,3,4700.0,0,0,0,2,3.15
0,6,3,3,3,1,4,1528.142857142857,0,0,0,1,1.75
0,63,3,3,4,2,0,1900.0,1,0,2,2,1.55
0,67,2,2,0,1,3,790.0,0,0,2,1,0.6
0,17,4,5,4,0,4,2060.0,0,0,2,2,2.57
0,73,2,2,2,0,1,1185.2380952380952,0,0,2,0,2.0
1,47,1,1,0,1,0,450.0,0,0,0,1,0.4
0,92,2,2,2,1,4,1194.4444444444443,0,0,0,1,0.96
0,25,2,2,3,2,2,1415.9523809523807,0,0,0,2,1.18
0,89,3,4,4,2,3,2140.6666666666665,1,0,0,0,2.01
1,36,1,1,0,1,0,1000.0,0,0,0,1,0.85
0,73,3,3,4,2,3,1492.857142857143,1,0,0,0,2.25
0,97,2,2,3,0,4,102.2222222222222,0,0,0,1,1.35
0,75,3,3,4,0,3,2095.1349206349205,1,0,2,0,2.87
1,45,3,2,3,1,0,1458.0,0,1,2,2,3.5
0,2,3,3,3,1,0,1526.0,0,0,0,1,0.68
0,75,4,5,4,0,0,2384.047619047619,1,0,2,0,3.32
0,99,2,2,1,2,1,694.9891433333333,0,0,0,1,0.45
0,8,4,3,3,0,2,1677.7777777777778,1,0,0,2,1.35
0,73,3,3,2,0,0,4277.777777777777,0,1,0,2,7.0
1,30,5,5,2,1,0,3375.0,0,0,2,2,9.9
1,57,4,5,3,2,2,2160.0,1,0,2,2,6.8
0,20,4,5,4,2,2,2200.0,1,0,1,2,2.75
0,68,2,2,2,1,3,1350.0,0,0,2,0,2.12
0,101,2,2,2,2,4,1225.5555555555554,0,0,0,1,1.01
0,78,3,3,2,2,3,1427.7142857142856,0,0,0,2,1.4
0,98,3,3,3,2,3,1900.0,0,0,0,1,1.55
0,11,3,2,3,0,0,1700.9523809523807,0,0,0,2,1.3
0,39,3,3,4,2,1,1444.4444444444443,0,0,2,1,1.55
1,11,5,5,4,1,3,6228.0,1,1,0,0,6.0
0,73,2,2,2,0,4,1140.0,0,0,0,2,1.99
1,11,3,2,0,1,3,2360.0,0,0,0,1,1.55
0,75,3,4,4,0,3,2218.4761904761904,1,0,2,0,3.15
0,83,4,4,4,1,3,3845.238095238095,1,0,0,2,6.5
0,107,2,2,1,1,3,886.6666666666666,0,0,0,2,0.45
0,103,4,4,4,0,3,2455.8650793650795,1,1,0,0,1.95
0,107,1,1,1,2,1,406.331746031746,0,0,0,1,0.26
1,46,5,5,4,2,0,4500.0,1,0,2,1,15.0
1,79,10,5,3,1,2,2700.0,1,0,0,1,2.4
0,96,3,4,3,0,3,1703.2619047619046,1,0,0,2,1.52
0,104,2,2,2,2,3,1148.1746031746031,0,1,0,2,0.87
0,103,4,5,2,2,3,2133.531746031746,1,0,0,2,1.3
1,50,6,6,3,1,3,1935.0,1,0,2,1,5.8
0,4,3,3,3,2,3,1314.5285714285717,1,0,2,2,1.3
0,44,3,3,4,0,3,1638.5238095238094,0,0,0,2,1.55
0,17,2,2,3,2,1,1350.0,0,0,0,0,1.38
1,18,3,7,4,2,0,3750.0,0,1,0,1,1.0
0,111,2,2,1,1,1,698.8888888888889,0,0,0,2,0.35
0,9,2,2,4,0,1,1235.9047619047617,0,0,0,2,0.8
1,81,5,4,3,2,1,2700.0,0,0,0,1,6.0
0,95,2,2,2,0,3,1154.0,0,0,0,0,0.83
0,73,3,3,3,0,4,1867.0,0,0,0,2,2.8
0,89,3,3,3,2,3,2161.111111111111,0,0,0,1,1.35
1,58,6,3,4,2,3,900.0,0,0,0,2,2.25
0,78,3,3,1,0,3,1391.5238095238094,0,0,0,2,1.37
0,111,3,3,3,1,3,1281.111111111111,0,0,0,0,0.7
0,111,3,2,0,1,4,1120.0,0,0,0,2,0.9
0,96,2,2,1,2,3,532.6269841269841,0,1,0,2,0.34
0,105,3,3,1,1,3,579.047619047619,0,0,0,1,0.5
0,109,2,2,1,2,3,537.7777777777777,0,0,0,1,0.27
0,10,3,3,3,0,3,1460.0,0,0,0,1,2.45
0,80,3,5,3,2,3,1527.142857142857,1,0,2,0,1.5
0,44,3,3,4,0,0,1601.428571428571,0,0,0,1,1.0
0,5,1,2,2,2,1,402.09146444444445,0,0,0,1,0.3
0,8,3,4,4,0,3,1186.0,1,0,0,1,1.28
0,44,3,3,2,0,3,1185.0,0,0,1,1,0.9
0,93,3,3,3,2,0,1233.5714285714284,0,0,2,2,0.86
1,11,4,6,4,2,1,3600.0,1,1,0,0,8.48
0,93,3,5,4,2,3,2000.0,1,0,2,2,1.22
0,14,5,5,4,2,3,3510.4761904761904,1,0,0,2,4.25
1,57,5,7,4,2,0,3240.0,1,0,2,0,10.45
1,48,3,3,2,2,0,900.0,0,0,2,1,2.1
0,62,4,3,4,2,0,2000.0,0,0,1,1,1.9
0,40,3,2,3,1,4,1244.4444444444443,0,0,0,1,0.72
0,96,2,2,4,2,3,1221.428571428571,0,0,0,2,0.69
0,9,2,2,3,1,3,1280.6190476190477,0,0,0,1,1.15
0,54,3,4,4,2,0,2573.404761904762,0,0,0,1,2.75
0,59,3,3,4,2,3,1800.0,0,0,2,2,1.45
0,44,3,3,3,2,3,1990.0,0,0,0,2,1.1
0,4,2,2,3,1,3,1072.563492063492,0,0,0,1,1.2
0,95,3,3,2,0,3,1587.857142857143,1,1,2,0,1.05
1,52,6,6,4,2,0,1845.0,0,1,2,2,4.5
1,29,4,4,3,2,2,1070.0,0,0,0,1,3.25
0,57,3,3,3,2,0,2600.0,1,0,2,0,2.92
0,105,3,3,2,2,3,1595.5555555555554,0,0,0,1,0.71
0,39,3,3,2,2,4,1618.6190476190477,0,0,0,1,2.1
0,111,2,2,2,0,3,527.5325396825397,0,0,0,2,0.35
0,33,1,1,1,1,2,995.2380952380952,0,0,2,2,1.0
0,7,3,2,1,1,3,1055.5555555555554,0,0,2,1,0.45
0,105,4,3,2,1,3,2166.6666666666665,0,0,0,1,1.0
0,69,2,2,2,2,1,1388.888888888889,0,0,0,1,1.85
0,68,3,4,4,2,3,2045.0,1,0,2,0,2.85
1,64,2,8,4,2,3,1458.0,0,1,2,2,3.8
0,92,2,2,2,2,4,606.6666666666666,0,0,0,1,0.8
0,77,2,2,3,2,4,1126.428571428571,0,0,0,2,0.92
1,54,6,5,4,2,0,6000.0,0,0,0,1,3.35
0,4,4,5,4,0,0,2310.7619047619046,1,0,0,2,2.65
0,78,3,3,2,1,3,1427.7142857142856,0,0,0,2,1.43
0,89,3,4,4,1,3,2628.8888888888887,1,0,2,0,2.0
0,2,3,3,4,1,0,1900.0,1,0,0,2,0.81
0,39,2,2,2,2,4,623.0,0,0,0,1,0.4
0,103,3,4,3,2,1,1764.2857142857142,1,0,0,2,1.0
0,111,2,2,3,2,3,1404.4444444444443,0,0,0,0,0.72
1,64,3,4,3,1,0,1620.0,1,1,2,1,3.75
0,25,3,3,4,2,0,1610.4761904761904,0,0,0,2,1.36
0,9,2,2,2,0,3,543.3333333333334,0,0,0,1,0.28
0,4,2,2,2,0,1,1145.2619047619046,0,0,0,0,1.99
0,81,3,3,4,0,3,2150.0,0,0,0,1,2.75
0,81,3,4,3,2,3,2126.190476190476,1,1,2,0,2.5
0,97,4,6,3,2,3,3920.0,1,0,0,0,2.2
0,53,3,4,2,1,2,2544.4444444444443,0,0,2,1,2.45
0,97,2,2,4,0,3,1425.373015873016,0,1,0,0,1.25
0,44,2,2,3,2,1,644.4444444444445,0,0,0,2,0.68
0,92,3,4,4,2,1,1892.7619047619048,1,0,1,0,2.3
0,27,3,3,3,0,1,1860.0,0,0,1,0,2.79
0,111,2,2,2,2,1,604.6428571428571,0,0,0,2,0.3
0,99,3,2,4,2,3,1462.9999999999998,0,0,1,1,1.62
0,73,3,3,3,2,3,1600.0,1,0,2,1,2.4
0,78,3,3,1,0,3,1418.6666666666663,0,0,2,2,1.32
1,61,4,4,3,2,1,2844.0,1,0,0,2,3.51
0,76,2,2,2,2,3,581.1111111111111,0,0,0,2,0.55
0,6,4,5,4,1,3,3000.0,1,1,0,2,1.35
1,53,3,4,2,1,0,1467.0,0,0,0,1,4.3
0,105,3,1,3,1,0,1315.5555555555554,0,0,2,2,0.56
0,97,2,2,3,2,1,1200.0,1,1,2,0,1.08
0,111,2,2,4,0,3,1130.7857142857142,0,0,0,0,0.72
1,74,4,4,4,2,3,3240.0,1,1,2,0,12.0
0,68,2,3,2,2,3,1250.0,1,0,2,1,2.15
0,101,2,2,2,2,0,1031.428571428571,0,0,0,1,0.75
0,101,2,2,2,2,4,1103.0,0,0,0,1,1.05
0,11,3,2,3,2,3,1700.9523809523807,0,0,0,2,1.26
1,11,5,6,4,1,0,2430.0,1,0,0,1,6.1
0,92,2,2,3,2,3,700.0,0,0,0,2,0.5
1,62,4,4,4,1,2,1449.0,0,0,2,1,3.55
1,31,4,3,2,1,3,1800.0,0,1,0,1,5.8
0,55,1,2,2,1,0,745.5555555555555,0,0,0,1,0.94
1,51,5,4,2,1,0,3240.0,1,0,2,1,8.5
0,54,3,3,3,1,0,1492.857142857143,0,1,1,0,1.42
0,89,3,3,4,1,3,1212.8071428571427,0,0,2,2,1.3
0,6,4,4,4,0,3,2849.9999999999995,1,0,0,2,2.6
1,79,2,3,2,2,2,963.0,0,0,0,1,1.3
0,92,2,2,2,1,3,1111.904761904762,0,0,2,2,0.95
0,8,3,4,4,0,4,1592.3809523809523,1,0,0,2,1.4
0,97,2,2,4,2,3,1490.5079365079364,0,1,0,0,1.2
0,15,3,3,2,0,3,1538.0952380952378,0,0,0,2,2.25
0,94,3,3,4,0,3,2333.333333333333,1,0,1,2,2.25
1,30,9,9,2,2,3,5800.0,1,1,2,2,7.3
0,77,2,2,3,2,1,1126.428571428571,0,0,0,1,1.15
1,31,5,5,2,1,0,4518.0,1,0,2,2,13.5
0,51,4,4,2,2,2,3194.4444444444443,1,0,1,1,2.25
0,9,2,2,4,2,3,1235.9047619047617,0,0,2,1,0.9
1,30,6,7,4,1,0,1800.0,1,0,2,2,6.6
0,8,2,2,3,2,1,1200.0,0,0,2,0,0.97
1,34,3,3,0,1,0,112.0,0,0,0,1,0.9
0,61,3,3,4,2,2,1990.4761904761904,1,0,2,2,1.69
0,107,1,1,1,2,3,406.7558211111111,0,0,0,2,0.2
0,105,3,3,3,2,0,1571.111111111111,0,0,0,1,0.65
0,81,3,3,3,0,3,1600.0,0,0,0,2,1.82
0,85,2,2,2,0,1,1288.3809523809523,0,0,2,0,1.4
1,54,3,3,2,1,0,3240.0,1,0,1,0,8.2
0,35,2,2,1,2,3,599.6031746031746,0,0,0,2,0.28
0,111,2,2,1,0,3,515.7142857142857,0,0,0,1,0.24
1,24,4,4,2,1,2,4494.0,1,1,0,1,7.2
0,8,2,2,2,2,1,1538.888888888889,0,0,0,2,1.05
0,97,2,2,2,2,3,1075.0,0,0,0,1,0.69
0,82,2,2,2,2,3,1083.9047619047617,0,0,0,1,0.79
0,77,3,2,4,2,1,1364.3809523809523,0,0,0,1,1.45
0,97,3,4,3,1,3,2178.6666666666665,1,0,2,1,1.85
0,103,3,3,3,2,3,1650.0,0,0,2,1,1.25
0,4,3,4,4,0,1,1944.3333333333333,1,0,2,2,2.5
0,95,3,3,3,2,3,1600.0,1,0,2,0,1.76
0,105,2,2,1,2,3,656.6666666666666,0,0,2,1,0.42
1,29,4,4,4,2,3,1080.0,0,1,1,1,2.6
1,13,2,4,4,2,0,900.0,0,0,0,1,0.9
0,111,1,1,1,1,3,437.77777777777777,0,0,0,1,0.21
0,99,2,2,3,2,3,1611.111111111111,0,0,0,2,1.0
1,18,4,6,2,1,2,1710.0,0,0,0,1,6.0
0,6,3,2,2,0,1,1093.6579365079365,0,0,0,1,1.35
0,107,2,2,1,2,3,610.193531111111,0,0,2,2,0.32
0,80,2,2,3,2,3,1221.428571428571,0,0,0,2,1.07
0,33,3,3,2,0,2,1700.0,1,0,0,2,2.25
0,39,3,3,0,1,4,1996.0,0,0,0,2,1.75
1,56,2,2,1,1,2,900.0,0,0,0,1,0.8
1,19,3,6,2,2,2,115.0,0,0,0,1,1.25
0,85,2,2,3,0,3,1300.0,0,1,0,0,1.5
0,17,4,4,3,0,4,2352.3809523809523,1,0,0,0,3.45
0,109,3,5,3,0,1,1736.738095238095,1,0,0,2,1.32
0,78,3,3,2,1,3,1578.0,0,0,2,2,1.65
0,103,3,3,4,2,3,1600.0,0,0,0,2,1.24
0,95,3,3,4,2,3,1719.0476190476188,0,0,0,2,1.8
0,75,3,4,3,0,3,2490.0,1,0,2,0,3.5
0,72,3,3,2,1,4,1540.0,0,0,0,1,2.0
1,81,5,4,4,2,1,2610.0,1,0,2,1,5.25
0,10,3,2,4,1,3,1343.063492063492,1,0,2,2,1.36
0,97,3,4,3,2,3,2400.0,1,0,0,0,1.93
0,11,4,4,2,0,3,2379.523809523809,1,0,0,1,1.97
1,25,3,4,2,1,0,900.0,0,0,0,1,0.4
0,97,4,4,4,0,1,3150.3809523809523,0,0,0,1,2.7
1,25,2,2,1,1,3,583.3333333333334,0,0,0,1,0.4
0,103,4,4,4,0,3,2511.420634920635,1,1,2,0,1.9
0,2,2,2,0,2,4,1300.0,0,0,0,1,0.5
0,49,3,3,2,0,2,1640.0,0,0,1,2,2.75
1,50,1,1,0,1,2,1242.0,0,0,0,1,3.35
0,97,2,2,3,2,3,1600.0,0,0,0,0,1.1
0,11,3,3,3,2,3,1578.8095238095236,0,0,0,0,1.68
0,8,2,2,4,2,3,1120.0,0,0,0,1,0.88
0,101,2,2,2,1,1,1225.5555555555554,0,0,0,1,1.0
0,83,3,4,4,0,3,2140.0,1,0,2,0,3.21
0,78,2,2,1,2,3,535.5555555555555,0,0,2,2,0.62
0,15,2,2,2,2,3,773.3333333333333,0,0,0,2,0.7
1,34,2,2,1,1,0,810.0,0,0,0,1,0.55
0,76,2,2,2,1,1,1296.0,0,0,0,2,1.3
0,111,2,2,2,1,1,640.0,0,0,0,1,0.27
0,8,4,6,4,0,3,2130.7142857142853,1,0,0,0,1.42
0,98,4,6,2,0,1,2520.6666666666665,1,0,0,2,1.3
0,6,2,3,3,0,1,1538.0952380952378,1,0,0,1,1.8
0,17,3,3,2,2,4,1428.6190476190477,0,0,0,2,1.93
0,79,2,2,1,2,3,1000.0,0,0,0,2,0.54
1,31,6,8,2,2,3,4518.0,1,1,2,2,18.9
0,39,3,3,2,1,4,2093.333333333333,0,0,0,2,2.5
0,87,2,2,2,0,1,1214.190476190476,0,0,2,2,0.86
0,92,2,2,2,2,3,664.4444444444445,0,1,2,1,0.45
0,103,2,2,1,2,1,575.4126984126983,0,0,0,1,0.4
1,53,3,3,3,1,2,275.0,0,0,2,1,1.15
0,111,2,2,1,2,3,743.0,0,0,0,1,0.29
0,10,3,3,2,0,1,1711.0,0,0,0,1,2.6
0,96,2,2,3,2,3,1456.6666666666663,0,0,2,0,1.2
0,105,1,1,1,1,3,335.55555555555554,0,0,0,2,0.21
0,10,4,5,4,2,3,2514.333333333333,0,0,0,2,2.28
1,31,5,6,3,1,2,4500.0,0,0,0,1,16.0
0,76,3,3,2,2,1,1551.2238095238097,0,1,2,0,1.8
1,62,5,4,4,1,0,1548.0,1,1,2,2,3.1
0,96,3,3,3,0,3,1651.190476190476,0,0,0,2,0.88
0,10,2,2,2,1,3,2060.0,0,0,0,1,1.0
0,97,3,4,3,2,3,2178.6666666666665,1,0,0,1,2.0
0,89,3,3,3,0,3,1176.0,0,1,2,2,1.3
0,101,3,3,3,1,4,1287.4761904761904,0,0,0,1,1.25
0,89,3,3,3,1,3,2166.6666666666665,0,0,2,2,1.1
1,34,1,1,0,1,0,1000.0,0,0,0,1,0.6
0,6,4,4,4,0,3,2800.0,1,1,2,0,2.52
1,11,5,5,2,1,3,2430.0,1,0,0,2,6.2
0,17,5,6,4,0,0,7294.444444444444,0,0,0,2,6.0
0,53,3,4,4,2,0,1915.8888888888887,1,0,0,2,2.4
1,79,3,1,1,2,3,550.0,0,0,0,1,0.66
0,39,2,2,2,0,4,1253.095238095238,0,0,0,2,1.07
0,25,1,1,1,2,0,664.9999999999999,0,0,2,2,0.6
0,5,2,2,2,2,3,698.015873015873,0,0,0,1,0.5
0,92,3,4,4,2,3,2280.0,1,0,2,1,2.3
0,57,3,3,4,2,0,2400.0,1,0,0,0,2.7
1,50,3,9,4,2,0,1935.0,1,0,2,2,5.3
0,57,3,3,4,0,0,1830.0,0,0,2,0,1.82
0,15,1,1,1,1,3,374.3445222222222,0,0,1,2,0.5
0,89,3,3,4,2,3,2244.0,0,0,0,1,2.5
0,87,2,2,2,2,3,1140.0,0,1,2,2,0.75
0,11,3,3,2,2,3,2302.6190476190477,1,0,0,0,1.63
0,93,3,4,2,2,3,1500.0,1,0,0,0,1.12
1,3,4,3,2,2,0,1284.4444444444443,0,0,0,1,1.85
0,36,2,2,1,1,3,570.0,0,0,1,1,0.22
0,77,2,2,2,2,1,1180.0,0,0,0,1,0.84
0,28,2,2,2,1,0,705.7142857142857,0,0,0,1,0.16
0,10,2,2,3,1,3,1548.0,0,0,0,1,0.7
0,6,3,4,4,2,3,2358.333333333333,1,0,2,0,2.23
0,74,4,4,4,0,3,3500.0,1,1,2,0,4.85
0,73,3,3,2,0,4,2040.0,1,0,0,1,3.67
1,93,5,5,4,1,3,3240.0,1,0,2,2,7.5
0,48,1,1,0,1,0,300.0,0,0,0,1,1.5
1,20,3,3,3,1,2,2250.0,0,0,0,1,3.4
1,29,8,5,4,2,2,540.0,0,0,0,1,1.6
0,11,3,3,3,0,3,1895.4761904761904,1,0,0,2,2.22
0,78,3,3,2,2,3,1491.6349206349205,0,0,2,0,1.5
0,54,3,5,4,2,0,3200.0,1,0,2,1,6.25
0,17,3,3,3,2,1,2098.0,1,0,0,0,2.33
0,74,2,2,2,2,3,1188.0,0,0,2,2,1.51
0,89,2,2,3,2,1,1746.6666666666663,0,0,0,2,1.41
1,18,8,8,4,2,3,4800.0,1,0,1,2,3.5
0,107,1,1,1,2,1,422.22222222222223,0,0,0,1,0.26
0,96,2,2,1,2,3,532.0714285714286,0,0,0,2,0.37
0,33,4,2,4,1,2,1382.2222222222222,0,0,0,1,0.9
0,82,3,3,2,1,0,1957.7777777777776,0,0,2,2,1.4
0,69,3,3,2,1,4,1777.7777777777778,0,0,0,1,2.2
0,89,3,4,4,2,1,1658.2777777777778,1,0,0,1,1.95
0,17,3,3,4,1,4,1696.0,0,0,0,1,2.51
1,11,5,6,3,2,3,4500.0,1,1,0,2,12.5
0,4,2,2,3,1,3,1009.0,0,1,0,2,1.3
0,95,3,4,0,2,3,1900.0,0,0,0,2,1.8
0,20,4,4,0,2,2,3250.0,0,0,0,1,4.26
0,105,3,2,3,1,4,1091.0,0,0,0,1,0.99
0,63,3,3,3,2,0,2200.0,0,0,0,1,1.7
0,87,2,2,2,2,3,1180.0,0,0,2,0,0.75
1,18,2,4,0,1,2,675.0,0,0,0,1,0.9
0,98,3,2,1,0,1,1529.0476190476188,0,0,0,2,1.25
0,10,3,3,3,1,3,1500.0,1,0,0,0,1.25
0,4,3,3,3,2,3,1314.5285714285717,1,0,0,2,1.4
0,4,3,4,4,0,3,2250.0,1,0,0,2,2.05
0,4,3,3,3,2,3,1314.5285714285717,0,0,2,0,1.5
0,50,3,4,2,2,4,2125.0,0,0,0,1,4.2
0,63,3,3,4,1,2,2400.0,1,0,2,2,1.74
0,8,3,4,4,2,3,1186.0,1,0,0,0,1.2
0,71,3,3,3,2,1,2700.0,0,0,0,1,3.25
0,103,2,2,3,2,3,1121.4285714285716,0,0,0,2,0.66
1,25,4,4,3,1,3,1557.0,0,1,2,2,2.9
0,78,4,4,2,2,3,1803.7301587301583,1,1,0,0,1.7
0,81,2,2,2,0,3,1262.0,0,0,0,1,1.4
0,108,3,4,3,1,1,2515.238095238095,1,0,2,0,2.45
0,95,3,3,3,2,3,1548.4349206349204,1,0,0,2,1.48
0,80,3,5,3,2,3,1527.142857142857,1,0,0,2,1.64
0,95,3,4,3,2,3,1550.818253968254,1,1,2,0,1.8
0,94,2,2,2,1,3,1000.0,0,0,0,1,0.75
1,98,4,5,4,2,0,3194.0,1,0,2,1,2.5
0,69,2,2,2,2,4,1277.7777777777778,0,0,0,1,1.6
1,11,4,4,4,2,3,5400.0,1,0,0,2,5.7
0,43,3,3,4,1,3,1789.126984126984,1,0,0,1,1.44
1,49,7,7,4,2,0,2475.0,1,1,1,0,7.0
1,55,4,4,3,2,1,60.0,0,0,2,1,1.6
0,69,2,2,2,2,1,1277.7777777777778,0,0,0,2,1.6
0,97,2,2,4,2,3,1490.5079365079364,0,1,0,0,1.3
1,10,4,4,4,1,3,3000.0,0,0,0,1,1.7
0,75,3,4,3,0,3,2122.269841269841,1,0,2,2,3.4
1,20,6,6,4,2,2,3150.0,0,0,0,1,6.4
0,55,3,4,3,2,3,2060.0,0,0,2,1,2.55
0,21,2,2,1,1,3,855.5555555555555,0,0,2,1,0.43
1,25,2,2,0,1,1,600.0,0,0,0,1,0.35
0,55,4,3,4,2,2,2491.7142857142853,0,0,0,2,2.0
0,101,2,2,1,2,3,672.0,0,0,1,2,0.5
1,72,3,3,4,2,1,2771.111111111111,1,0,2,0,3.85
0,93,2,2,2,0,3,1176.190476190476,0,0,2,2,0.81
0,75,3,3,4,2,3,2047.0,0,0,2,0,2.78
0,89,3,4,4,2,1,2152.0,1,0,0,1,2.69
0,78,3,3,2,1,3,1427.7142857142856,0,0,0,2,1.4
0,11,3,3,2,1,0,1910.0,1,0,0,2,1.8
0,53,3,3,3,1,2,1905.5555555555557,0,0,2,2,1.65
0,6,2,2,3,0,3,85.9,0,0,0,2,0.82
1,13,6,4,2,1,0,2700.0,0,0,0,1,3.08
1,64,4,4,4,2,2,1620.0,0,1,2,2,3.5
0,73,4,4,4,1,3,1975.0,1,0,0,2,3.0
1,47,3,4,0,2,0,1350.0,0,0,0,1,0.47
0,72,2,2,2,1,4,1166.6666666666667,0,0,0,1,1.55
1,21,5,5,2,1,2,4518.0,0,0,0,1,10.0
0,95,3,3,2,2,3,1200.0,1,1,2,0,1.12
0,67,3,2,2,1,0,111.11111111111111,0,0,0,2,0.48
0,77,2,2,3,2,1,937.4603174603174,0,0,0,1,1.25
0,103,3,3,4,2,3,1746.190476190476,1,0,0,2,1.15
1,49,3,3,3,2,1,1400.0,1,0,2,1,2.65
0,85,3,3,3,0,1,2018.0,0,1,0,2,2.7
0,69,3,3,4,0,0,1595.0,1,0,2,0,2.04
0,5,2,3,3,2,3,1613.3333333333333,1,0,2,2,0.93
0,98,2,2,1,0,1,1230.4761904761904,0,0,2,2,0.87
0,73,3,3,3,1,3,1833.3333333333333,1,0,0,1,2.24
0,73,3,3,3,0,3,1829.0,0,0,0,2,2.78
0,93,2,2,3,2,3,1383.3333333333333,0,0,0,1,0.8
0,111,2,2,2,1,0,521.1428571428571,0,0,0,1,0.26
1,48,9,9,4,2,3,2367.0,0,0,2,2,5.0
0,103,3,3,4,2,3,1929.0,1,0,2,2,1.3
1,39,5,7,4,1,4,4071.0,1,1,0,2,9.5
1,50,8,7,4,2,0,2850.0,1,0,2,2,5.5
0,58,3,4,3,1,0,1773.3333333333333,0,1,0,2,1.7
0,95,2,2,2,1,3,950.0,0,0,2,0,0.65
0,4,2,2,3,2,3,1099.2857142857142,0,0,2,1,1.26
0,111,2,2,3,2,1,977.3650793650792,0,0,0,2,0.85
1,19,2,4,3,2,0,785.0,1,0,0,1,0.9
0,111,2,2,3,2,3,1148.142857142857,0,0,0,2,0.73
0,92,3,4,4,0,3,1902.7142857142856,1,0,1,0,2.4
0,78,4,3,0,1,3,1826.0,0,0,0,1,1.0
0,73,3,4,3,0,0,2695.285714285714,1,0,2,0,5.4
0,97,4,5,4,2,3,2544.190476190476,0,0,2,2,2.1
0,40,2,2,3,2,1,654.0,0,0,0,1,0.41
0,57,3,4,4,2,0,2450.0,1,0,2,0,3.1
0,63,3,3,3,2,2,1809.5238095238092,1,0,2,2,1.55
0,80,3,3,3,2,3,1527.142857142857,1,0,0,1,1.55
0,44,3,3,3,2,3,1711.0,0,0,2,0,1.4
0,92,3,3,4,2,1,1928.9523809523807,1,0,1,0,2.25
1,25,3,3,2,1,2,594.0,0,0,2,1,1.15
0,9,2,2,3,2,3,1280.6190476190477,0,0,2,0,0.98
0,6,2,2,3,2,3,1148.142857142857,0,0,0,2,0.75
0,96,2,2,3,2,3,1360.6190476190477,0,0,2,1,1.15
0,4,4,5,4,2,3,2893.428571428571,1,0,0,2,2.5
0,103,3,3,4,0,3,1817.0,1,0,0,0,1.29
0,4,3,3,3,2,3,1675.6190476190477,0,0,0,2,1.95
0,63,3,3,4,1,0,1719.0476190476188,0,0,2,2,1.45
1,54,4,4,4,2,3,2160.0,1,1,2,0,8.25
0,71,1,1,2,2,1,804.0,0,0,0,1,0.88
0,4,3,3,2,2,3,1492.857142857143,1,0,0,0,1.45
0,43,2,3,3,2,3,1441.6349206349205,0,0,0,1,0.86
1,57,5,6,0,1,0,3000.0,0,0,0,1,6.5
1,38,2,2,2,1,0,1426.0,0,0,0,1,4.6
0,101,2,2,2,1,1,1105.0,0,0,0,1,0.9
0,97,2,2,3,2,3,1483.8095238095236,0,0,0,1,1.05
0,33,2,2,4,0,0,1050.0,0,0,2,0,1.24
0,74,3,3,2,2,3,2200.0,0,0,0,2,3.5
0,4,3,4,4,0,3,1757.0476190476188,1,0,2,2,1.75
0,4,3,4,4,2,3,1400.0,1,0,2,0,1.35
0,11,3,3,4,2,0,2302.6190476190477,1,0,0,2,1.68
0,44,3,3,3,2,3,1700.0,0,0,0,0,1.08
0,86,3,4,4,2,4,2111.111111111111,1,0,1,0,3.35
0,4,3,3,3,1,3,1652.9999999999998,0,0,0,0,1.77
0,71,3,3,3,2,1,2000.0,0,0,0,1,3.0
0,69,3,3,2,2,1,1630.0,0,0,0,1,2.55
0,101,3,3,3,2,1,1773.3333333333333,0,0,0,2,1.6
0,78,3,3,1,2,4,1209.6666666666663,1,0,0,2,0.74
0,95,3,4,4,2,3,1666.6666666666663,1,0,2,2,1.8
1,54,4,5,4,1,0,4000.0,1,0,2,1,8.5
0,111,2,2,4,2,3,1130.7857142857142,0,0,0,1,0.71
0,65,3,4,3,2,2,2164.0,1,0,2,1,4.0
0,65,2,2,2,2,3,1244.047619047619,0,0,0,1,2.2
1,47,1,4,3,2,0,603.0,0,0,0,1,0.92
0,11,3,4,4,2,3,1945.238095238095,1,0,0,2,1.75
0,61,3,3,3,2,0,1900.0,1,0,2,2,1.55
